indic_is,unit,sizen_r2,geo\time	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,DE	99 	99 	99 	99 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,DK	100 	100 	100 	100 	100 	99 	99 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,EA	99 	99 	99 	99 	99 	98 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,EE	99 	99 	98 	99 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,EL	98 	98 	99 	96 	98 	99 	97 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,ES	99 	99 	99 	98 	98 	98 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,EU15	99 	99 	99 	99 	99 	99 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,EU25	: 	: 	: 	: 	: 	: 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,EU27	99 	99 	99 	99 	98 	98 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,EU28	99 	99 	99 	99 	98 	98 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,FI	100 	100 	100 	100 	100 	100 	100 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,FR	100 	99 	100 	100 	99 	98 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,HR	100 	100 	100 	99 	98 	97 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,HU	98 	97 	97 	97 	96 	97 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,IE	100 	99 	99 	99 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,IS	: 	: 	100 	100 	100 	: 	100 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,IT	99 	99 	100 	99 	98 	98 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,LT	100 	100 	100 	100 	100 	100 	99 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,LU	100 	100 	100 	99 	99 	98 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,LV	98 	98 	97 	96 	94 	96 	94 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,MK	98 	98 	98 	97 	95 	92 	89 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,MT	99 	99 	99 	99 	98 	98 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,NL	100 	100 	100 	100 	100 	100 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,NO	99 	99 	99 	99 	99 	98 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,PL	99 	98 	98 	98 	98 	98 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,PT	99 	99 	97 	98 	97 	97 	96 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,RO	97 	100 	97 	98 	97 	93 	95 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,RS	: 	: 	100 	: 	: 	: 	: 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,SE	99 	98 	98 	99 	99 	99 	99 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,SI	100 	100 	100 	100 	100 	99 	99 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,SK	99 	100 	100 	99 	99 	99 	100 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,TR	97 	97 	: 	: 	: 	: 	98 	: 
E_IACC,PC_ENT_CUSE,S_C10_S951_XK,UK	100 	99 	99 	100 	98 	99 	98 	: 
E_IACC,PC_ENT_CUSE,VS_C10_N82_XK,DE	: 	: 	: 	: 	: 	: 	: 	96 
E_IACC,PC_ENT_CUSE,VS_C10_N82_XK,ES	: 	: 	: 	: 	: 	: 	: 	86 
E_IACC,PC_ENT_CUSE,VS_C10_N82_XK,MT	: 	: 	: 	: 	: 	: 	: 	: u
E_IACC,PC_ENT_CUSE,VS_C10_N82_XK,PT	: 	: 	: 	: 	: 	: 	: 	86 
E_IACC,PC_ENT_CUSE,VS_C10_N82_XK,RO	: 	: 	: 	: 	: 	: 	: 	83 
E_IACC,PC_ENT_CUSE,VS_C10_N82_XK,SK	: 	: 	: 	: 	: 	: 	: 	93 
E_IACC,PC_ENT_CUSE,VS_C10_S951_XK,DE	98 	96 	98 	98 	98 	96 	97 	: 
E_IACC,PC_ENT_CUSE,VS_C10_S951_XK,ES	94 	91 	93 	91 	91 	91 	87 	: 
E_IACC,PC_ENT_CUSE,VS_C10_S951_XK,IS	: 	: 	: 	: 	: 	: 	99 	: 
E_IACC,PC_ENT_CUSE,VS_C10_S951_XK,PT	93 	90 	91 	90 	91 	87 	85 	: 
E_IACC,PC_ENT_CUSE,VS_C10_S951_XK,SE	99 	: 	: 	: 	: 	: 	: 	: 
E_IACC,PC_ENT_CUSE,VS_C10_S951_XK,SK	97 	98 	98 	97 	95 	96 	95 	: 
E_IACC,PC_ENT_CUSE,VS_C10_S951_XK,UK	98 	97 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,AT	47 	46 	50 	51 	44 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,BE	: u	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,BG	33 	35 	37 	52 	58 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,CY	86 	72 	61 	64 	60 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,CZ	62 	57 	53 	49 	52 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,DE	61 	: 	: 	: 	53 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,DK	68 	77 	77 	78 	70 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,EA	51 	: 	: 	: 	50 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,EE	77 	63 	61 	75 	72 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,EL	50 	57 	: u	44 	40 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,ES	51 	56 	50 	60 	47 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,EU15	53 	: 	: 	: 	50 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,EU27	52 	: 	: 	: 	51 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,EU28	52 	: 	: 	: 	51 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,FI	89 	86 	88 	89 	80 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,FR	35 	30 	: 	50 	46 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,HR	46 	53 	: 	57 	29 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,HU	31 	32 	28 	28 	24 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,IE	85 	69 	69 	67 	65 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,IS	: 	: 	: 	86 	67 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,IT	50 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,LT	48 	46 	43 	51 	50 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,LU	73 	71 	73 	59 	53 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,LV	48 	50 	39 	52 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,MK	39 	: 	: 	54 	19 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,MT	71 	73 	: 	75 	49 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,NL	66 	70 	63 	54 	56 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,NO	65 	59 	58 	68 	54 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,PL	69 	65 	68 	77 	69 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,PT	35 	: 	: 	56 	50 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,RO	20 	: 	: 	36 	31 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,RS	: 	: 	58 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,SE	92 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,SI	83 	76 	74 	73 	81 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,SK	46 	49 	50 	61 	50 	: 	: 	: 
E_RA,PC_ENT,10_C10_18,UK	66 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,AT	59 	61 	60 	62 	59 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,BE	: u	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,BG	39 	41 	43 	57 	62 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,CY	86 	75 	65 	69 	60 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,CZ	73 	69 	66 	65 	69 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,DE	69 	: 	: 	: 	66 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,DK	81 	84 	83 	83 	79 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,EA	60 	: 	: 	: 	60 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,EE	79 	67 	66 	78 	75 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,EL	: u	: u	: u	: u	: u	: 	: 	: 
E_RA,PC_ENT,10_C10_33,ES	58 	60 	59 	62 	51 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,EU15	63 	: 	: 	: 	60 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,EU27	62 	: 	: 	: 	61 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,EU28	62 	: 	: 	: 	61 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,FI	89 	91 	90 	89 	83 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,FR	47 	41 	: 	60 	58 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,HR	53 	60 	: 	62 	33 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,HU	39 	39 	35 	36 	33 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,IE	84 	73 	73 	69 	66 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,IS	: 	: 	: 	87 	68 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,IT	57 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,LT	51 	52 	49 	57 	55 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,LU	75 	80 	79 	74 	64 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,LV	51 	52 	43 	54 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,MK	44 	: 	: 	: u	: u	: 	: 	: 
E_RA,PC_ENT,10_C10_33,MT	72 	70 	: 	75 	56 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,NL	75 	78 	72 	66 	61 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,NO	74 	69 	69 	78 	67 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,PL	76 	75 	77 	83 	76 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,PT	45 	: 	: 	65 	60 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,RO	26 	: 	: 	41 	38 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,RS	: 	: 	56 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,SE	91 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,SI	86 	76 	75 	74 	79 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,SK	59 	60 	60 	70 	61 	: 	: 	: 
E_RA,PC_ENT,10_C10_33,UK	74 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,AT	59 	58 	60 	60 	55 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,BE	66 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,BG	43 	45 	47 	58 	63 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,CY	85 	81 	77 	70 	69 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,CZ	71 	70 	66 	66 	68 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,DE	64 	: 	: 	: 	64 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,DK	79 	80 	81 	78 	73 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,EA	59 	: 	: 	: 	59 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,EE	78 	71 	70 	80 	76 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,EL	48 	51 	: u	45 	44 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,ES	59 	59 	61 	64 	53 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,EU15	61 	: 	: 	: 	59 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,EU27	61 	: 	: 	: 	60 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,EU28	61 	: 	: 	: 	60 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,FI	84 	85 	87 	86 	80 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,FR	43 	40 	: 	57 	55 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,HR	56 	62 	: 	65 	41 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,HU	44 	43 	39 	38 	37 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,IE	70 	61 	59 	57 	51 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,IS	: 	: 	: 	87 	71 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,IT	56 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,LT	54 	53 	53 	62 	59 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,LU	73 	72 	70 	68 	64 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,LV	54 	52 	46 	57 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,MK	48 	: 	: 	57 	36 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,MT	76 	77 	: 	79 	65 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,NL	72 	73 	68 	63 	58 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,NO	68 	68 	66 	70 	63 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,PL	78 	76 	78 	83 	78 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,PT	55 	: 	: 	70 	67 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,RO	30 	: 	: 	52 	40 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,RS	: 	: 	54 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,SE	90 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,SI	86 	77 	75 	73 	76 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,SK	61 	62 	60 	72 	65 	: 	: 	: 
E_RA,PC_ENT,10_C10_S951_XK,UK	69 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,AT	: u	72 	: u	: u	: u	: 	: 	: 
E_RA,PC_ENT,10_C19_23,BE	89 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,BG	52 	48 	46 	59 	66 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,CY	81 	76 	60 	75 	61 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,CZ	78 	71 	75 	74 	73 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,DE	72 	: 	: 	: 	80 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,DK	85 	89 	89 	: u	: u	: 	: 	: 
E_RA,PC_ENT,10_C19_23,EA	70 	: 	: 	: 	72 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,EE	89 	88 	87 	79 	74 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,EL	53 	64 	: u	55 	61 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,ES	73 	64 	66 	71 	59 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,EU15	71 	: 	: 	: 	72 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,EU27	71 	: 	: 	: 	71 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,EU28	71 	: 	: 	: 	71 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,FI	97 	92 	90 	92 	84 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,FR	62 	57 	: 	72 	76 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,HR	65 	66 	: 	74 	38 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,HU	48 	48 	47 	50 	40 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,IE	82 	77 	82 	73 	71 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,IS	: 	: 	: 	94 	90 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,IT	66 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,LT	52 	58 	54 	65 	62 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,LU	93 	90 	92 	90 	: u	: 	: 	: 
E_RA,PC_ENT,10_C19_23,LV	61 	55 	52 	55 	: 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,MK	49 	: 	: 	: u	: u	: 	: 	: 
E_RA,PC_ENT,10_C19_23,MT	69 	67 	: 	71 	60 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,NL	82 	82 	77 	70 	73 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,NO	82 	83 	81 	91 	73 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,PL	83 	85 	87 	89 	85 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,PT	65 	: 	: 	: u	67 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,RO	41 	: 	: 	58 	40 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,RS	: 	: 	58 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,SE	99 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,SI	86 	87 	81 	76 	80 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,SK	72 	63 	68 	79 	68 	: 	: 	: 
E_RA,PC_ENT,10_C19_23,UK	74 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,AT	: u	69 	: u	: u	: u	: 	: 	: 
E_RA,PC_ENT,10_C24_25,BE	: u	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,BG	39 	46 	46 	62 	68 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,CY	87 	76 	65 	67 	56 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,CZ	74 	71 	59 	65 	78 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,DE	66 	: 	: 	: 	59 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,DK	78 	75 	77 	: u	: u	: 	: 	: 
E_RA,PC_ENT,10_C24_25,EA	58 	: 	: 	: 	57 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,EE	78 	59 	65 	75 	82 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,EL	55 	: u	: u	45 	39 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,ES	55 	50 	60 	56 	46 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,EU15	60 	: 	: 	: 	57 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,EU27	61 	: 	: 	: 	59 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,EU28	61 	: 	: 	: 	59 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,FI	81 	89 	88 	91 	80 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,FR	40 	34 	: 	57 	55 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,HR	53 	61 	: 	59 	32 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,HU	35 	36 	29 	32 	32 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,IE	77 	72 	57 	66 	55 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,IS	: 	: 	: 	: u	61 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,IT	52 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,LT	43 	55 	53 	56 	60 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,LU	63 	84 	74 	73 	: u	: 	: 	: 
E_RA,PC_ENT,10_C24_25,LV	66 	60 	47 	57 	: 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,MK	41 	: 	: 	: u	: u	: 	: 	: 
E_RA,PC_ENT,10_C24_25,MT	61 	54 	: 	75 	44 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,NL	71 	77 	73 	66 	53 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,NO	74 	64 	63 	85 	73 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,PL	78 	78 	83 	88 	81 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,PT	: u	: 	: 	: u	83 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,RO	33 	: 	: 	44 	40 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,RS	: 	: 	58 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,SE	85 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,SI	88 	64 	67 	62 	69 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,SK	56 	59 	58 	72 	63 	: 	: 	: 
E_RA,PC_ENT,10_C24_25,UK	72 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,AT	65 	70 	68 	71 	67 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,BE	75 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,BG	46 	48 	55 	65 	70 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,CY	90 	84 	81 	80 	63 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,CZ	79 	77 	76 	73 	78 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,DE	76 	: 	: 	: 	76 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,DK	89 	90 	88 	87 	85 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,EA	69 	: 	: 	: 	70 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,EE	79 	70 	70 	85 	77 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,EL	: u	: u	: u	: u	: u	: 	: 	: 
E_RA,PC_ENT,10_C26_33,ES	60 	71 	67 	64 	56 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,EU15	71 	: 	: 	: 	70 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,EU27	70 	: 	: 	: 	70 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,EU28	70 	: 	: 	: 	70 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,FI	92 	96 	94 	86 	87 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,FR	62 	55 	: 	72 	69 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,HR	58 	69 	: 	68 	39 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,HU	50 	47 	45 	42 	42 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,IE	87 	77 	80 	72 	70 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,IS	: 	: 	: 	90 	59 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,IT	63 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,LT	58 	58 	56 	65 	60 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,LU	82 	81 	: u	84 	73 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,LV	49 	49 	47 	58 	: 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,MK	63 	: 	: 	: u	: u	: 	: 	: 
E_RA,PC_ENT,10_C26_33,MT	79 	75 	: 	81 	66 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,NL	80 	82 	77 	74 	67 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,NO	81 	79 	80 	81 	76 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,PL	82 	83 	84 	87 	82 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,PT	58 	: 	: 	71 	67 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,RO	30 	: 	: 	43 	52 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,RS	: 	: 	51 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,SE	93 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,SI	86 	84 	79 	85 	85 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,SK	67 	71 	66 	73 	67 	: 	: 	: 
E_RA,PC_ENT,10_C26_33,UK	82 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,AT	: u	82 	82 	: u	: u	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,BE	: u	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,BG	56 	49 	51 	59 	71 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,CY	82 	69 	73 	75 	67 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,CZ	75 	79 	63 	70 	78 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,DE	70 	: 	: 	: 	74 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,DK	: u	97 	85 	: u	: u	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,EA	69 	: 	: 	: 	75 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,EE	82 	77 	74 	80 	76 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,EL	60 	71 	: u	65 	68 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,ES	74 	75 	71 	76 	72 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,EU15	69 	: 	: 	: 	75 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,EU27	69 	: 	: 	: 	74 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,EU28	69 	: 	: 	: 	73 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,FI	85 	95 	93 	93 	93 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,FR	63 	54 	: 	80 	79 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,HR	50 	57 	: 	61 	37 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,HU	59 	54 	52 	56 	52 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,IE	78 	73 	77 	62 	56 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,IS	: 	: 	: 	87 	91 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,IT	66 	: 	: 	: 	: 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,LT	57 	63 	61 	70 	69 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,LU	91 	91 	72 	88 	: u	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,LV	56 	54 	42 	55 	: 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,MK	45 	: 	: 	: u	29 	: 	: 	: 
E_RA,PC_ENT,10_D35_E39,MT	: u	75 	: 	36 	: u	: 	: 	: 
